customer,churn, age, children, income,handset_age,smart_phone,homeowner,avg_overbundle_mins,avg_roamcalls,call_minutes_change_pct,bill_amount_change_pct,peak_offpeak_ratio,peak_offpeak_ratio_change_pct,avg_dropped_calls,last_month_customercare_calls,num_retention_calls,num_retention_offers_accepted
7396, yes,48,1,9,527,1,0,0,5.27,-0.3,-0.0208,0.946472019,-8.354593737,10.33,0,0,0
7397, yes,0,0,0,81,1,1,88.5,0,-3.595,-0.6298,3.281009879,-1.538058252,3.33,0.67,0,0
7398, yes,38,0,8,526,0,0,0,0,0.06,0,2.335,6.557107426,0.33,0,0,0
7399, yes,58,0,6,418,0,0,0,0,-0.075,-0.0086,1.33,6.00925523,0,0,0,0
7400, yes,0,0,0,249,1,1,2,0,1.145,0.0044,1.153198008,-13.69032541,12,0,0,0
7401, yes,0,0,6,17,1,0,0.25,0,-2.135,0.616,1.07643799,8.16362119,1.67,1,1,1
7402, yes,52,1,6,480,1,0,3.5,0,0.1,-0.0062,0.644254714,7.658088064,4,0.67,0,0
7403, yes,46,1,8,418,1,0,1,2.13,-3.23,-0.153,6.524285714,9.490974522,2,0,0,0
7404, yes,48,0,5,202,1,0,0,0,2.325,-4.00E-04,0.400579562,-6.976816632,19.67,0,0,0
7405, yes,0,0,6,587,1,0,0,0,-1.6,0.0276,0.744653687,6.543740923,3.33,0,0,0
7406, yes,26,0,4,525,1,1,80.25,1.57,-11.695,-1.0516,2.046938415,13.21191715,3.33,0,0,0
7407, yes,44,0,9,417,1,0,34.75,0.1,-7.61,-0.2382,1.066945153,-15.06984471,9.33,2,0,0
7408, yes,0,0,0,443,1,1,58,0,0.855,0.5772,0.33325,2.899350909,2.67,0.33,0,0
7409, yes,32,0,6,586,1,0,6.5,0,-4.895,-0.05,2.227560976,0.036928697,3.33,0,0,0
7410, yes,38,0,4,417,1,0,0,0.31,0.05,-0.0144,4.681784931,-3.182381444,3.33,0.33,0,0
7411, yes,20,0,6,79,1,0,1.5,4.55,4.97,0.233,1.348918353,-10.78327155,1,0,0,0
7412, yes,24,0,3,416,0,0,0,4.65,-4.295,-0.1042,0.533935334,15.05666094,5,0,0,0
7413, yes,46,0,2,416,1,0,0,0,0,0.3132,0,-5.36494378,0,0,0,0
7414, yes,50,0,7,581,0,0,0,0,0,0,0,2.691855199,0,0,0,0
7415, yes,0,0,0,416,1,1,7,0,-2.065,-0.028,0.811774194,-2.598077473,8.67,2,0,0
7416, yes,64,1,3,415,0,0,7.75,0,-3.77,-0.0596,1.191818182,-3.34036466,11.33,0,0,0
7417, yes,30,0,6,523,1,1,68.25,0,-1.595,-0.3462,1.140706097,6.489341141,22.33,0,0,0
7418, yes,0,0,0,14,1,1,78.25,0,1.3,-0.3984,1.669870395,-10.84583064,22.33,1.67,0,0
7419, yes,76,0,8,415,1,0,0,0,0.26,-0.0018,2.925555556,-9.807588336,2,0.67,0,0
7420, yes,0,0,0,415,1,1,181.25,0,6.765,1.1062,0.38792769,-3.365955543,46.67,0,0,0
7421, yes,52,1,6,415,1,0,0,0,-0.165,-0.0134,1.615612245,-6.630288448,6.67,0.67,0,0
7422, yes,46,1,6,523,1,0,0,12.36,-2.175,-0.243,0.436708861,-16.87324843,8,0,0,0
7423, yes,30,0,8,522,1,0,276,0,-4.735,-1.6348,4.529361337,12.57053736,2.33,0,0,0
7424, yes,62,0,4,476,1,0,0,1.07,-1.6,-0.0184,3.81716663,4.255387507,23.33,0,0,0
7425, yes,54,1,4,413,1,0,52.5,0,-1.085,-1.1742,19.67,17.34124078,1,1.33,0,0
7426, yes,64,1,5,475,1,0,6.5,1.06,-7.59,-0.0782,1.610565437,13.95471522,2.67,0,0,0
7427, yes,54,0,9,521,1,0,22.5,0,-1.725,0.0172,1.738142857,-7.868760528,6,0,0,0
7428, yes,26,1,0,581,1,1,54.5,0,-1.555,-0.3514,2.62601626,-11.28953155,3.33,0,0,0
7429, yes,32,0,7,520,1,0,0,1.97,-0.715,-0.0456,0.810344828,-2.313878719,15.33,0,0,0
7430, yes,0,0,0,412,1,1,0,0,0.115,0.014,0.858893114,8.511667225,3.33,0,0,0
7431, yes,30,0,5,520,1,0,0,0.32,-4.72,0.0094,2.342786683,-15.68441108,3.33,0,0,0
7432, yes,64,0,6,405,1,0,0,0,-0.87,0,1.414045355,11.71924273,9.67,0,0,0
7433, yes,0,0,0,581,1,1,312.75,0,-15.375,-2.4496,1.722601723,7.422117828,1.67,0.67,0,0
7434, yes,52,0,6,519,1,0,78,0.47,-4.06,-0.7182,5.618571429,7.985647589,3.33,0.33,1,0
7435, yes,20,0,6,411,1,0,28.25,0,2.515,0.4922,0.988644068,3.758228241,3.67,0.67,0,0
7436, yes,26,0,1,43,1,0,13.5,0,-2.14,-0.1356,1.419647059,7.06978914,1.67,0.67,0,0
7437, yes,40,1,4,411,1,0,0,0,-1.07,-0.0736,6.33,-6.059605512,1.67,0,0,0
7438, yes,46,0,8,263,1,1,69.25,0,-7.315,-0.3118,0.931317568,-8.780781498,36,0,0,0
7439, yes,26,0,7,97,1,0,0,0,-1.11,0.0116,1.336313816,1.958709505,9.33,0,0,0
7440, yes,0,0,0,411,1,1,0,0,0.05,-0.009,0.796857143,2.265331703,5,0,0,0
7441, yes,54,1,3,115,1,0,3,0,-0.045,-0.0314,3.823114248,13.8659525,30,3.67,0,0
7442, yes,0,0,0,579,1,1,0,0,0,0,0,-17.70917747,0,0,1,0
7443, yes,0,0,0,579,1,1,0,0,0,0,0,-6.043234773,0,0,0,0
7444, yes,0,0,0,410,1,1,83.25,0,-4.805,-0.5096,1.322486074,15.55093339,15.67,0.67,0,0
7445, yes,0,0,0,518,1,1,109.25,0,1.66,0.804,1.457364341,8.475795204,37.33,0.33,1,1
7446, yes,34,0,6,578,1,0,0,0,-0.58,-0.0124,6,-10.84077277,0,0,0,0
7447, yes,56,1,3,578,1,0,0,2.28,2.265,0.1452,1.131018153,-8.816566138,4,0,0,0
7448, yes,56,0,5,349,1,0,124,0,-0.62,-0.8982,1.733729866,4.84087801,148.33,4.33,0,0
7449, yes,64,0,6,517,1,0,0,0,-1.12,0,1.410141014,13.22053108,15.33,0,0,0
7450, yes,52,0,6,471,1,0,25,3.4,2.4,0.3096,2.556875377,-7.957616949,20.33,1.33,0,0
7451, yes,32,0,9,409,1,0,43.75,0,1.445,0.4798,4.294117647,7.005166949,3.33,0,0,0
7452, yes,0,0,4,471,1,0,14.75,0.45,-0.92,-0.1276,1.327586207,-7.628694115,4.33,0.67,0,0
7453, yes,20,1,7,409,1,0,191,0,8.24,2.0922,1.859736842,-11.37783997,3.33,0.67,0,0
7454, yes,52,1,9,577,1,0,0,0,-10.615,-0.602,0.565217391,1.883175613,7.67,2.67,1,0
7455, yes,74,0,9,577,0,0,0,0,-0.175,0,12.43283582,-9.229811,0,0,0,0
7456, yes,52,1,9,487,1,0,94.75,0,-1.79,-0.4422,1.618121514,8.577986616,8.33,0,0,0
7457, yes,0,0,0,516,1,1,0,0,-1.365,-0.0068,1.4181206,-10.24530669,3.67,0,0,0
7458, yes,0,0,2,577,1,1,0,0,2.375,0,0.956436677,9.781843554,1.67,3.33,0,0
7459, yes,46,1,6,470,1,0,42.25,0,0.505,0.425,1.070307007,3.535648808,5,0,0,0
7460, yes,0,0,0,516,1,1,25,0,-3.015,-0.217,0.620689655,-13.87376159,5,0,0,0
7461, yes,24,1,1,408,1,0,3.75,0.16,-0.995,0.0454,1.246521739,6.676530409,1.67,0,0,0
7462, yes,24,0,7,576,1,0,0,0.1,-0.295,0.003,1.356722014,3.202140027,0.67,0,0,0
7463, yes,46,0,7,407,1,0,74.25,0,-2.68,-0.1656,0.796421301,-1.719271223,7.67,0,0,0
7464, yes,0,0,0,576,1,1,83.25,0,4.2,1.2154,0.760254001,-3.058729197,30.33,0,0,0
7465, yes,54,1,8,233,1,0,0,0,-2.37,0.046,0.648933333,-8.179766867,12.33,0,0,0
7466, yes,44,1,7,406,1,0,0.25,0.16,-7.055,-0.02,1.535714286,1.022015306,4,0.33,0,0
7467, yes,0,0,0,402,0,1,0,0,-5.15,-0.145,2.30076087,8.458601384,13.33,0,0,0
7468, yes,48,0,6,406,1,0,0,0,0,-0.017,0,-3.525658853,0,0,0,0
7469, yes,0,0,0,468,1,1,0,0,0,0,0,13.42246515,0,0,0,0
7470, yes,56,1,7,125,1,0,0,0,-0.755,-0.0118,0.732522159,-7.832750004,44.33,1.67,0,0
7471, yes,34,0,6,467,1,0,0,7.48,-1.005,-0.1372,0.984528833,-30.77612653,5,0.33,0,0
7472, yes,50,0,6,574,1,0,0,0.64,-0.325,0.0128,3.007518797,-11.06893164,0.67,0,0,0
7473, yes,46,1,9,405,1,0,0,0,-0.975,-0.0518,1.938447263,1.414085975,15.67,0,0,0
7474, yes,50,0,4,467,1,1,0,0,-0.59,0,1,9.492412394,2,0,0,0
7475, yes,46,0,4,307,1,0,4.25,2.44,0.785,0.0158,0.618763468,1.567956191,8.33,0,0,0
7476, yes,36,1,9,513,1,0,0.5,0,-7.85,-0.003,2.776914931,-16.02573024,7,6.33,0,0
7477, yes,44,1,9,251,1,0,10.75,0.1,-1.525,-0.0754,0,-4.828167042,0,0,0,0
7478, yes,54,1,9,442,1,0,0,0,0.01,-0.0022,1.25801379,-0.655794609,15,0,0,0
7479, yes,50,1,6,229,1,0,33,1.34,7.77,0.8548,0.733172108,10.11129208,37,0,0,0
7480, yes,54,1,6,362,1,0,0,0,-1.615,0,0.499531396,14.46601385,0.33,0,0,0
7481, yes,44,1,7,466,0,0,14,0,2.08,0.026,2.256153846,8.78814492,7,3,0,0
7482, yes,58,1,7,404,1,0,12.75,0,-0.435,0.2026,1.36909111,-10.42966027,5,3.67,0,0
7483, yes,38,1,3,162,1,0,0.25,0,1.55,-0.7366,4.911323329,-13.19609331,2.67,0.67,0,0
7484, yes,0,0,0,404,1,1,153.75,0,-0.98,-0.3536,0.810138599,5.039854123,10.67,0,0,0
7485, yes,0,0,0,47,1,1,0,0,-2.06,0.0196,0.62835715,5.28391224,8.33,0,0,0
7486, yes,50,0,9,511,0,0,8.75,16.85,-0.39,-0.2414,4.223333333,17.56268706,0.67,0,0,0
7487, yes,60,0,4,511,1,0,0,0,2.98,-0.005,0.271574074,7.882661252,8.67,0.33,0,0
7488, yes,42,0,8,403,0,0,0,0,-1.045,-0.0108,1.196036422,5.772688155,0.67,0.33,0,0
7489, yes,40,1,3,571,0,0,20.75,0,-2.185,-0.1088,2.610487749,-7.414954699,3.33,0,0,0
7490, yes,46,1,7,212,1,0,7.25,0,3.435,-0.1078,1.043690381,-16.99161066,14,1.33,0,0
7491, yes,24,0,5,465,1,1,115.5,0,-7.09,-0.8134,0.626812114,-3.954524847,10.33,0,0,0
7492, yes,44,0,7,464,1,0,15.25,0,-2.035,-0.184,1.4271875,-3.979028974,3.67,0.33,1,1
7493, yes,0,0,0,464,1,1,0,0,-0.21,0.035,0.637382561,13.52061902,8.67,0.67,0,0
7494, yes,54,1,6,241,1,0,57.25,0,1.83,0.1542,0.363305252,-16.34606329,22,0,0,0
7495, yes,50,1,7,510,1,0,0,1.5,-1.42,-0.063,0.656044986,20.46580612,3.33,0,0,0
7496, yes,48,1,9,346,1,0,0,0,-0.375,0,3.285714286,-9.143511077,15.33,0,0,0
7497, yes,0,0,0,464,1,1,0,0,1.89,0.01,1.477567568,-1.291219698,1.33,0,0,0
7498, yes,56,0,7,464,1,0,0,1.46,-1.955,-0.0292,1.2,4.07989825,3.67,0,0,0
7499, yes,56,1,7,402,1,0,0,0,-0.27,-0.0258,3.755,12.28165748,15.67,0,0,0
7500, yes,0,0,0,401,1,1,3.25,0,-0.88,-0.0296,1.702702703,4.952816404,2,0,0,0
7501, yes,28,0,6,110,1,0,0,0,-2.07,0.0112,0.708902725,-5.514765817,39,0,0,0
7502, yes,48,1,7,285,1,0,0,0,0.015,0,1.080432173,1.219623928,0.33,0,0,0
7503, yes,0,0,0,30,1,1,143,1.15,22.2,3.9596,3.225806452,-6.491806199,22.33,3.33,1,0
7504, yes,0,0,0,247,1,1,95.75,0,0.295,-0.4434,1.22929078,15.72341859,24,0,0,0
7505, yes,0,0,0,123,1,1,27.25,0,-18.385,-1.5152,0.988808737,-12.22229066,11.67,15,0,0
7506, yes,22,0,1,158,1,0,0,0,-2.52,-0.0232,1.487592593,29.42811822,14,3.67,0,0
7507, yes,0,0,0,462,1,1,40.75,0,1.66,-0.6398,1.171783454,-7.443225055,11.67,7.33,0,0
7508, yes,38,1,6,462,1,0,0,0,-1.185,-0.005,1.216517167,0.760273394,0.33,0.33,0,0
7509, yes,60,0,8,461,1,0,5.5,0,-2.99,0.0326,5.119152692,8.792704571,4.33,0,0,0
7510, yes,0,0,0,149,1,1,39.25,0,-4.005,-0.2216,1.607100747,-13.76636732,3.33,6.67,0,0
7511, yes,44,1,9,461,1,0,0,1.06,0.085,0.0634,2.33,-13.52427446,0.33,0,0,0
7512, yes,36,0,2,399,1,0,0,0,0.585,-0.0054,2.759398496,-1.477838254,1,0,0,0
7513, yes,52,0,8,399,1,0,11.75,0,1.61,0.2692,0.945779866,0.179794723,7,0,0,0
7514, yes,0,0,0,84,1,1,15.75,0,0.36,0.0842,2.492537313,-19.31116117,0,0,0,0
7515, yes,34,1,7,461,1,0,0,0.94,-0.145,-0.0038,7.266982622,2.364307907,1,0,0,0
7516, yes,34,0,7,507,1,0,0,0,0.41,0,0.634877384,-0.058841458,0.67,0,0,0
7517, yes,0,0,8,506,1,1,0,0,1.395,0,0.63473745,-0.028744119,0,0,0,0
7518, yes,0,0,0,20,1,1,0,0,-0.48,0.2,2.312089972,-3.864380705,1,0,0,0
7519, yes,0,0,0,275,1,1,1.25,0,0.35,-0.109,1.006085316,7.513427293,20.33,0.33,0,0
7520, yes,0,0,0,506,1,1,0,0,-0.745,-0.0664,0.72161033,4.697765883,9,0,0,0
7521, yes,38,0,6,460,1,0,123,2.2,0.715,-0.3062,3.840271055,4.517104931,1.33,0,0,0
7522, yes,28,0,9,567,0,0,0,0,0.475,-0.005,1.17644464,-4.479772936,2.67,0,0,0
7523, yes,60,1,9,459,1,0,0,0,-4.23,-0.2602,1.375679485,-19.92365224,10.67,0.67,0,0
7524, yes,0,0,0,459,1,1,84,0,7.105,1.8284,3.174049529,26.16917215,7,0,0,0
7525, yes,32,1,6,505,1,0,1.5,0.06,1.545,0.055,2.811621368,5.43926211,1.33,0,0,0
7526, yes,36,0,5,397,1,1,0,0,-0.03,-0.0018,2.03030303,10.30266614,0,0,0,0
7527, yes,20,0,8,397,0,0,0,0,-0.02,-0.016,1.326176192,-4.582383063,3.67,2.33,0,0
7528, yes,0,0,0,360,1,1,0,31.68,-4.61,-0.6538,2.106136364,5.885251386,6.67,1.67,0,0
7529, yes,0,0,0,373,1,1,452.75,2.6,8.4,2.9276,0.702827579,-9.536549392,31,0,0,0
7530, yes,26,0,6,504,1,0,27,0,-1.285,-0.0646,1.713434811,-12.61976489,3.67,0,0,0
7531, yes,24,0,7,458,1,0,0.75,0,3.92,-0.033,0.6587516,7.775830905,2.33,0.67,0,0
7532, yes,0,0,0,182,1,1,0,0,2.98,0.0544,0.262651024,-8.007812766,4.33,0.33,0,0
7533, yes,38,0,6,14,1,0,109.25,0.2,7.785,1.5922,3.181195652,-3.164121311,23.33,2.33,0,0
7534, yes,0,0,0,395,1,1,0,0,-3.36,0.1698,0.828410689,12.85437632,3.67,1,0,0
7535, yes,48,1,9,395,1,0,49.5,2.12,1.895,0.187,1.395,-13.39448034,4.33,0,0,0
7536, yes,52,1,6,395,1,0,16.75,0,-6.33,-0.6968,0.964254407,0.28177154,4,0.33,0,0
7537, yes,40,0,8,457,1,0,0,0,0.37,0.0046,1.585315408,0.277534685,1.67,0.33,0,0
7538, yes,48,0,7,395,1,0,0,2.15,-4.635,-0.0976,5.028913043,-3.989482469,14,0,0,0
7539, yes,50,1,4,70,1,0,141.5,10.32,-3.74,-1.3152,0.9788172,13.05933612,22.33,0.33,0,0
7540, yes,0,0,6,127,1,0,17.25,0,-0.705,-0.1284,2.303181818,-3.571432881,6,0,0,0
7541, yes,0,0,0,395,1,1,0,0,-4.115,-0.0114,1.477058824,1.268882869,1.67,2,0,0
7542, yes,0,0,0,456,1,1,6.5,2.4,-2.39,-0.0936,9.556666667,-30.60835077,2.67,0,0,0
7543, yes,0,0,0,135,1,1,185.5,0,7.685,1.6366,1.433035947,0.679703611,33.67,0,0,0
7544, yes,30,0,6,40,1,0,201.25,0.29,-14.47,-1.4112,0.97502943,2.936119124,25.33,2,0,0
7545, yes,0,0,7,394,1,0,0,0,-0.805,-0.035,16.15151515,-6.160874004,0,0,0,0
7546, yes,40,1,7,333,1,0,38.5,4.81,-3.8,-0.1704,20.91464821,-2.269557142,7,0,0,0
7547, yes,0,0,0,456,1,1,58.75,0,8.36,0.6844,0.672727273,-22.52617515,14.33,3.33,0,0
7548, yes,30,0,2,563,1,0,0,0,-1.095,0.0104,1.412181818,16.78009542,7.33,13,0,0
7549, yes,44,1,9,394,1,0,165,3.28,-6.67,-1.2482,0.963782609,-1.391476128,33.67,0,0,0
7550, yes,0,0,0,406,1,1,0,0,-0.95,0,4.806228374,-20.22652211,6.33,0,0,0
7551, yes,26,1,6,501,1,0,0,0,0.47,0,3.309203723,9.367078021,0.67,0.33,0,0
7552, yes,0,0,0,455,1,1,776.75,0,13.455,4.0826,1.669657805,13.71812166,14,1,1,0
7553, yes,0,0,0,189,1,1,0,0,-1.57,-0.005,0.509482027,9.878770934,7.67,0,0,0
7554, yes,0,0,0,562,1,1,0,0,-6.145,-0.6966,0.730094467,-7.927444684,5.67,1,0,0
7555, yes,52,1,6,251,1,0,1.25,0.16,2.355,0.0268,1.419204168,7.682124317,13,0.67,0,0
7556, yes,0,0,0,393,1,1,40,2.08,0.99,-0.2362,1.277777778,15.2016285,5.67,0,0,0
7557, yes,0,0,0,454,1,1,55.75,0.1,20.565,1.4298,1.405350628,-3.599154143,4.67,0.33,0,0
7558, yes,0,0,0,495,1,1,0,0,0.995,-0.005,0.200650892,-6.181669177,15.33,0,0,0
7559, yes,0,0,0,500,1,1,183.5,3.01,-4.815,-1.1194,1.692910988,4.511274717,10.33,0,0,0
7560, yes,0,0,0,392,1,1,1,0,4.455,0.0332,1.10261363,-9.203402288,24.33,0,0,0
7561, yes,36,0,8,392,1,0,0,0,4.575,0.029,3.298459043,1.565367223,2.67,0,0,0
7562, yes,0,0,0,561,1,1,0,0.2,0.425,-0.004,0.760109456,-11.09695701,5,0.33,1,0
7563, yes,50,0,7,392,1,0,0,0,0.95,-0.0068,3.985074627,8.819012393,0.33,0,0,0
7564, yes,82,0,6,185,1,1,92.5,0,-0.545,1.7088,1.60127451,-5.034521922,8.67,0,0,0
7565, yes,24,0,1,19,1,0,474.5,0,-3.615,-0.6748,2.026177474,12.09297449,54,1,0,0
7566, yes,54,0,9,499,1,0,62.75,0.68,-5.005,-0.3374,4.389170238,13.62151037,2.67,0,0,0
7567, yes,26,0,7,453,1,1,0,0,-1.495,0.01,3.138402138,-23.78763207,9,0,0,0
7568, yes,36,0,6,352,1,0,75.25,0,6.2,1.3548,0.848428835,2.069653376,8.67,6.33,0,0
7569, yes,44,1,6,25,1,0,8.25,0,1.23,-1.338,2.343419851,-13.85665617,7,2,0,0
7570, yes,26,0,3,452,1,1,87.75,0,-0.53,0.4034,0.360020529,-13.317619,56.67,12.33,0,0
7571, yes,56,0,1,283,1,0,44.75,0,-9.5,-0.2558,0.852824675,0.276950365,17.33,0,1,0
7572, yes,0,0,7,155,1,0,98,0.68,3.27,1.914,0.785166667,3.452330561,12.33,0,0,0
7573, yes,0,0,0,559,1,1,0,0,-0.485,-0.0042,4.084832905,-6.707933564,0.67,0,0,0
7574, yes,46,0,8,452,1,0,0,2.72,-4.975,-1.7192,2.494137931,7.133989193,6,0,0,0
7575, yes,34,0,5,145,1,0,0,0,0,0,0,2.025313596,0,0,0,0
7576, yes,0,0,0,390,1,1,0,0,1.94,-0.4552,0.762,6.370921272,5.33,1.33,0,0
7577, yes,46,1,9,185,1,0,253.75,2.32,-3.09,-0.537,1.454473476,4.50676591,8.33,0,0,0
7578, yes,0,0,9,389,1,0,0,0,-1.15,-0.033,2.481392557,18.79222631,3.67,0,0,0
7579, yes,44,0,2,5,0,0,0.75,0,2.595,0.1272,3.835422231,14.09422185,3,0,0,0
7580, yes,44,0,6,389,1,1,0,0.32,-1.26,-0.0512,0.875,7.188562341,2,0,0,0
7581, yes,46,0,5,497,1,0,101.75,0,-1.92,-0.5404,2.937027027,-5.796878986,24.67,0.33,0,0
7582, yes,54,1,5,389,1,0,0,0,-6.56,-0.0338,1.071841787,11.2212245,1.67,0,0,0
7583, yes,30,1,6,389,1,0,0,0,1.45,-0.0068,0.786316144,14.86853514,4.33,0,0,0
7584, yes,46,0,4,557,1,0,0,0,0.26,-0.0198,4.099778271,11.43484261,9.67,0,0,0
7585, yes,46,0,6,143,1,0,226.75,0,3.6,0.7362,1.327536384,9.900025014,50.33,0,0,0
7586, yes,0,0,0,139,1,1,523,19.7,15.49,3.7018,0.915529954,-8.610809527,13,0,0,0
7587, yes,0,0,0,239,1,1,111.5,0,-16.395,-0.55,1.038962051,-12.72401628,11,0.33,1,0
7588, yes,58,1,6,496,1,0,0,31.58,-2.16,-0.1444,4.860636825,-4.666754944,13.33,0,0,0
7589, yes,0,0,0,388,1,1,17.5,65.1,1.46,0.2696,0.967213115,6.95817675,3,0,0,0
7590, yes,0,0,0,449,1,1,0,0,0.475,-0.0216,1.179866951,15.54404612,12.33,5.33,0,0
7591, yes,0,0,3,297,1,1,140.33,9.03,0,0,0.981022727,14.58686807,10,0,1,0
7592, yes,42,0,4,495,0,0,0,0,-3.095,0,0,-9.733036975,0.33,0,0,0
7593, yes,0,0,0,195,1,1,0,0,-5.48,-0.0832,1.543834586,0.401167938,111.67,8.67,0,0
7594, yes,0,0,0,165,1,1,53,0,-5.115,-0.5284,0.914662032,-24.61051381,4.33,2,0,0
7595, yes,24,0,2,495,1,0,0,0,-2.445,-0.0248,2.027916667,2.790690386,0.33,0,0,0
7596, yes,28,0,6,449,1,0,0,0,-0.75,0,1.435580657,-11.13271096,2.67,1.33,0,0
7597, yes,38,0,6,449,1,0,0,0,-1.27,0,0.622060016,15.63192613,0.33,0,0,0
7598, yes,0,0,0,113,1,1,106.67,0,0,0,0.747004482,-0.57543936,8.33,1,1,1
7599, yes,56,0,6,468,1,0,158.75,0,-0.43,-2.0716,2.504267726,5.880220054,11.33,2.33,0,0
7600, yes,54,0,8,386,1,0,0,0.1,0.355,0.0056,0.964912281,-0.961509909,7.67,0,0,0
7601, yes,56,1,5,290,1,0,237.5,0,-26.91,-1.1678,1.906432488,-13.7566932,14.67,0,0,0
7602, yes,0,0,0,206,1,1,1.5,0.26,-0.2,0.0072,1.160685592,1.018195374,3,3,1,1
7603, yes,42,1,8,554,0,0,0,0,-0.83,0.1682,4.956343793,14.66486033,0,4.67,0,0
7604, yes,0,0,0,385,1,1,3.75,0.78,-2.06,-0.089,0.294117647,17.54724772,1.67,0,0,0
7605, yes,0,0,0,447,1,1,0,0,1.315,0.1122,0.840613153,-4.519945365,5,0,0,0
7606, yes,30,0,7,385,1,0,118.25,1.88,-0.31,-0.1208,2.642857143,-0.967055294,11,0,0,0
7607, yes,58,0,7,138,1,0,332.25,0,35.89,1.3154,0.852273782,5.991711658,51.67,25,0,0
7608, yes,0,0,0,447,1,1,91,0,10.145,1.4138,2.200890411,-8.583090285,13,1.33,0,0
7609, yes,0,0,0,554,1,1,27.25,0,-3.215,-0.1872,1.945186801,5.000668536,1.67,0,0,0
7610, yes,34,1,6,370,1,0,0,0,-0.195,0,2.247191011,-8.110135169,0.33,0,1,0
7611, yes,32,0,6,411,1,0,0,0,-1.15,0.006,0.877934272,-2.884456178,3,0,0,0
7612, yes,44,1,9,61,1,1,53,0,5.39,1.113,1.32875,16.45337844,0.67,0,0,0
7613, yes,32,0,6,553,1,0,35,0,-3.34,-0.4674,4.355363498,6.218733747,5.33,0.33,0,0
7614, yes,0,0,0,432,0,1,0,0,-0.04,0,2.67,16.71216607,0.33,0.33,0,0
7615, yes,32,0,0,552,1,1,0,0,-0.705,-0.005,8.991825613,-14.78838891,1.67,0,0,0
7616, yes,0,0,0,491,1,1,0,0.98,0.625,-0.0068,18.91044776,-15.01779295,0.67,0,0,0
7617, yes,0,0,9,445,1,0,0,0,-0.415,0,3.5,-11.15080447,0,0,0,0
7618, yes,0,0,0,491,1,1,156.5,1,2.03,0.2824,0.438461538,1.410519634,24,0.33,0,0
7619, yes,38,0,6,383,1,0,85.75,0,-1.905,-0.5908,1.749484468,-5.315324127,6.33,0.33,0,0
7620, yes,52,0,7,436,0,1,0,0,-0.335,0,1.544959128,4.787856059,2.33,0,0,0
7621, yes,52,0,7,445,1,0,0,0,-3.455,0,0.826245761,2.75195881,6,0.33,0,0
7622, yes,20,1,8,182,1,0,34.75,0.49,2.8,0.007,0.965971262,-7.538124758,4,2,0,0
7623, yes,0,0,0,551,1,1,33,0,-1.025,0.1746,1.534972964,-15.08494336,8.33,0,0,0
7624, yes,38,1,3,382,0,0,0,0,0.58,-0.0022,1.255319149,-9.008676183,2.33,0,0,0
7625, yes,60,1,6,382,1,0,1,8.73,1.745,-0.1484,3.931367565,2.312371926,7.33,0.33,0,0
7626, yes,34,0,7,3,1,0,7.25,0,0.745,0.1472,1.07852992,15.85675573,6,0,0,0
7627, yes,0,0,1,443,1,0,0,0,0,0,0,-6.516794287,0,0,0,0
7628, yes,0,0,0,131,1,1,125.25,0.17,5.955,1.5138,2.841506311,4.939463775,13.33,1.67,0,0
7629, yes,50,0,7,185,1,0,228,89.58,-17.47,-1.1818,4.377576346,6.311036818,33.33,2,0,0
7630, yes,24,0,7,435,1,0,22.25,0,0.405,-0.1608,0,18.11521677,0,0,0,0
7631, yes,36,0,4,550,1,1,3.5,0.2,5.82,0.182,0.696221758,10.27958408,5.67,3.33,0,0
7632, yes,0,0,0,443,0,1,5.5,2.51,-7.965,-0.0832,1.847199645,0.881467186,19.67,1,0,0
7633, yes,34,0,9,489,1,0,10.75,0.16,-5.415,0.003,1.13233348,-7.451592366,2,0,0,0
7634, yes,34,1,6,488,1,0,318.75,0,2.27,1.0148,2.523809524,5.829601782,8,0,0,0
7635, yes,30,0,9,380,1,0,9.25,0,0.665,-0.0496,5.124263524,-4.898912773,1.33,0,0,0
7636, yes,30,0,4,263,1,1,61.5,0,-1.195,-0.3724,2.211554946,-17.95448501,38.67,2.67,0,0
7637, yes,0,0,9,380,1,0,0,0,-1.4,0.0278,1.316521021,-5.58301636,5.67,1.33,0,0
7638, yes,0,0,0,380,1,1,0,0.47,2.4,-0.0172,0.98019802,5.621914626,14.67,0,0,0
7639, yes,0,0,0,549,1,1,1.75,0,1.76,0.037,1.939645826,10.2930811,9,2,0,0
7640, yes,0,0,0,166,1,1,7.75,0,-1.545,-0.062,1.811701812,-3.085130548,9,0.33,0,0
7641, yes,54,1,9,379,1,0,85.25,1.43,3.385,0.5142,2.793894477,1.244185513,8,0,0,0
7642, yes,30,0,6,548,1,0,11,0.75,2.35,-0.0474,1.672834315,11.4289871,2,0,0,0
7643, yes,48,1,8,379,1,0,17.75,2.78,-4.165,-0.0644,0.49451908,-11.85768537,11.33,0,0,0
7644, yes,40,0,6,440,1,0,0,0,0,0,0,-5.470930671,0,0,0,0
7645, yes,0,0,0,121,1,1,0,0,0.04,0,3.039238315,-0.688726642,5,0,0,0
7646, yes,52,1,3,199,1,0,0,0.16,0.13,-0.0032,2.1671516,4.062554765,29.33,172.33,0,0
7647, yes,0,0,0,533,1,1,0.75,0.49,-4.55,-0.0578,0.677408429,4.428295941,15.67,0,0,0
